,road,km,type,model_type,name,length,condition,lat,lon,intersec_to
15396,Z5855,17.1,Slab Culvert,bridge,.,1.3,A,25.1417646307692,89.2248240846153,
15397,Z5855,17.105,Box Culvert,bridge,.,2.5,A,25.1417817230769,89.2248678884615,
15398,Z5855,17.42,Box Culvert,bridge,.,2.5,A,25.1428052,89.2277493,
15399,Z5855,17.52,Slab Culvert,bridge,.,2.6,A,25.1431100780487,89.2286571780487,
15400,Z5855,17.81,Slab Culvert,bridge,.,3.0,C,25.1439942243902,89.2312900243902,
15401,Z5855,17.94,Box Culvert,bridge,.,3.5,A,25.14439895,89.23252189375,
15402,Z5855,18.16,Box Culvert,bridge,.,1.4,A,25.1451300956521,89.2346008847826,
15403,Z5855,18.23,RCC Girder Bridge,bridge,Bandighi Bridge,9.86,D,25.1453668173913,89.2352603608695,
15404,Z5855,18.8,Slab Culvert,bridge,.,2.5,A,25.147221875,89.24028613125,
15405,Z5855,19.27,Box Culvert,bridge,.,2.6,A,25.1486846898305,89.2447901322033,
15406,Z5855,19.82,Slab Culvert,bridge,.,2.5,B,25.1495343458333,89.2488990041666,
15407,Z5855,22.43,Slab Culvert,bridge,.,5.0,A,25.15047915,89.274325875,
15408,Z5855,24.01,Box Culvert,bridge,.,3.0,A,25.149659878125,89.2898564375,
15409,Z5855,24.99,Box Culvert,bridge,.,2.5,A,25.1485229097826,89.2991450641304,
15410,Z5855,25.12,RCC Girder Bridge,bridge,Sharai Bridge,19.0,C,25.1484012326086,89.3003265804347,
15411,Z5855,26.39,Slab Culvert,bridge,.,1.3,B,25.1469444556818,89.313126553409,
15412,Z5855,28.01,Box Culvert,bridge,.,5.7,A,25.1451816885416,89.3291078572916,
15413,Z5855,29.13,Box Culvert,bridge,.,4.0,A,25.1473052,89.3393608,
15414,Z5855,30.07,sink,sink,sink,0.0,,25.1535,89.3453886,
15415,Z5856,0.0,source,source,source,0.0,,25.1857774,89.0179716,
15416,Z5856,0.41,Slab Culvert,bridge,.,3.0,A,25.1860085666666,89.0215659534653,
15417,Z5856,0.54,Box Culvert,bridge,.,2.5,A,25.1859522261538,89.0228069923077,
15418,Z5856,1.12,Slab Culvert,bridge,.,1.3,A,25.19012815625,89.0234541875,
15419,Z5856,1.34,Box Culvert,bridge,.,1.6,A,25.1910299545454,89.0251937727272,
15420,Z5856,1.6,Box Culvert,bridge,.,2.0,A,25.1922497,89.0276382,
15421,Z5856,2.35,Box Culvert,bridge,.,2.0,A,25.1954323655629,89.0341679536424,
15422,Z5856,2.48,Box Culvert,bridge,.,2.5,A,25.195940653125,89.0353104257812,
15423,Z5856,3.08,Box Culvert,bridge,.,3.0,A,25.198345389051,89.0407541481751,
15424,Z5856,3.93,Box Culvert,bridge,.,4.0,A,25.2016371724409,89.0483855301837,
15425,Z5856,4.31,Box Culvert,bridge,.,5.6,A,25.2030343304687,89.0518217578124,
15426,Z5856,4.36,RCC Girder Bridge,bridge,.,13.5,B,25.2032151768229,89.0522739192708,
15427,Z5856,4.81,Box Culvert,bridge,.,2.0,A,25.2043382264705,89.0565933492647,
15428,Z5856,5.15,Slab Culvert,bridge,.,1.5,A,25.2051781958208,89.0598277316417,
15429,Z5856,5.21,Box Culvert,bridge,.,2.0,A,25.2053423808955,89.060394901791,
15430,Z5856,5.81,Box Culvert,bridge,.,2.5,A,25.207183519195,89.0658694284829,
15431,Z5856,6.39,Box Culvert,bridge,.,5.6,A,25.2096662977853,89.0709487582623,
15432,Z5856,6.54,Box Culvert,bridge,.,5.6,A,25.2103333,89.0722771,
15433,Z5856,7.26,RCC Girder Bridge,bridge,Jharkabari Bridge.,14.14,C,25.2135187756756,89.0785856702702,
15434,Z5856,7.33,Box Culvert,bridge,.,5.6,A,25.2138288378378,89.0791952851351,
15435,Z5856,7.89,RCC Girder Bridge,bridge,Bangladaha Bridge,55.87,C,25.2160609348837,89.0842902744186,
15436,Z5856,8.31,Slab Culvert,bridge,.,2.5,A,25.2177682111111,89.0878298802469,
15437,Z5856,8.7,Slab Culvert,bridge,.,2.5,A,25.2194208882352,89.0912365588235,
15438,Z5856,9.56,Box Culvert,bridge,.,2.5,A,25.2231956576271,89.0986705525423,
15439,Z5856,10.36,Box Culvert,bridge,.,3.0,A,25.22674793,89.10557772,
15440,Z5856,10.505,Box Culvert,bridge,.,2.0,A,25.2274267767241,89.1068685353448,
15441,Z5856,11.62,Box Culvert,bridge,.,2.6,A,25.2329226309278,89.1164708340206,
15442,Z5856,12.2,Slab Culvert,bridge,.,2.5,A,25.2358046067114,89.1211788543624,
15443,Z5856,12.63,Box Culvert,bridge,.,2.5,A,25.2377940632587,89.12523851246,
15444,Z5856,12.9,Box Culvert,bridge,.,2.5,A,25.2390041463258,89.127898271246,
15445,Z5856,13.25,Slab Culvert,bridge,.,2.5,A,25.2399646652173,89.1306406217391,
15446,Z5856,14.17,Box Culvert,bridge,.,2.5,A,25.2428630916666,89.1392705333333,
15447,Z5856,15.52,Slab Culvert,bridge,.,2.5,A,25.2493356022471,89.1504055617977,
15448,Z5856,16.2,Slab Culvert,bridge,.,2.0,A,25.2518869522388,89.1554680318408,
15449,Z5856,16.38,Slab Culvert,bridge,.,2.0,A,25.2533468671957,89.1553935894179,
15450,Z5856,16.67,Slab Culvert,bridge,.,3.0,C,25.2557615006514,89.1546429843648,
15451,Z5856,17.48,Slab Culvert,bridge,.,2.0,A,25.2629872987158,89.15500521252,
15452,Z5856,18.38,Box Culvert,bridge,.,15.0,A,25.269109038674,89.1566160419889,
15453,Z5856,19.41,Slab Culvert,bridge,.,5.6,A,25.2668963568965,89.1668961426724,
15454,Z5856,20.37,Slab Culvert,bridge,.,5.6,A,25.264325909756,89.1757798304878,
15455,Z5856,21.92,Slab Culvert,bridge,.,5.6,A,25.2594272021052,89.1903278694736,
15456,Z5856,22.46,RCC Girder Bridge,bridge,.,6.6,A,25.2577970297029,89.195286810891,
15457,Z5856,23.13,RCC Girder Bridge,bridge,.,6.6,A,25.2558997434782,89.2016582434782,
15458,Z5856,23.43,RCC Bridge,bridge,.,6.6,A,25.2550092333333,89.2044722,
15459,Z5856,28.4,sink,sink,sink,0.0,,25.2565,89.2524444,
15460,Z5857,0.0,source,source,source,0.0,,25.5000278,88.9527778,
15461,Z5857,0.025,Box Culvert,bridge,.,2.6,A,25.500209645238,88.9526785738095,
15462,Z5857,0.115,Box Culvert,bridge,.,3.0,A,25.5009094193181,88.9523806522727,
15463,Z5857,0.715,Slab Culvert,bridge,.,2.0,B,25.505290052459,88.9521468672131,
15464,Z5857,0.99,Box Culvert,bridge,.,3.0,A,25.5064872,88.9505897653846,
15465,Z5857,2.07,RCC Girder Bridge,bridge,.,8.6,A,25.5157715777777,88.9479564555555,
15466,Z5857,2.73,Box Culvert,bridge,.,2.2,A,25.5214863294117,88.9487807117647,
15467,Z5857,3.25,Box Culvert,bridge,.,2.0,A,25.5261289666666,88.9497450666666,
15468,Z5857,3.31,Box Culvert,bridge,.,3.0,A,25.5265086,88.9497404333333,
15469,Z5857,3.86,Box Culvert,bridge,.,3.0,A,25.5306669571428,88.94922285,
15470,Z5857,4.16,Box Culvert,bridge,.,4.0,A,25.531969,88.9513283090909,
15471,Z5857,5.49,Box Culvert,bridge,.,3.0,A,25.5417522,88.9534242181818,
15472,Z5857,6.04,Box Culvert,bridge,.,4.0,A,25.5466769690909,88.9536530527272,
15473,Z5857,6.25,Box Culvert,bridge,.,3.0,A,25.5483886,88.9541389,
15474,Z5857,7.99,Box Culvert,bridge,.,3.0,A,25.5612971304347,88.9484985130434,
15475,Z5857,9.58,Box Culvert,bridge,.,0.8,C,25.5710565666666,88.9419567272727,
15476,Z5857,9.91,Box Culvert,bridge,.,2.0,A,25.5739846588235,88.9411353058823,
15477,Z5857,10.4,Box Culvert,bridge,.,1.0,A,25.5781636130434,88.9408414347826,
15478,Z5857,11.41,Box Culvert,bridge,.,4.6,A,25.5849842409638,88.9374471445783,
15479,Z5857,11.86,Box Culvert,bridge,.,5.6,B,25.5875577704545,88.9345672,
15480,Z5857,13.45,Box Culvert,bridge,.,4.5,A,25.598490978125,88.9224056093749,
15481,Z5857,13.89,Slab Culvert,bridge,.,6.6,A,25.6011653238095,88.9221845,
15482,Z5857,14.71,Box Culvert,bridge,.,4.0,A,25.607631132,88.925051536,
15483,Z5857,15.4,Box Culvert,bridge,.,4.0,A,25.61380205,88.924919475,
15484,Z5857,16.55,Slab Culvert,bridge,.,5.6,A,25.624032309375,88.9238023281249,
15485,Z5857,17.53,Slab Culvert,bridge,.,4.0,A,25.6324880923076,88.9208518923077,
15486,Z5857,17.81,Box Culvert,bridge,.,3.2,A,25.6347649225806,88.9205396258064,
15487,Z5857,19.26,Box Culvert,bridge,.,1.2,A,25.6471245730538,88.9197071065868,
15488,Z5857,19.37,Slab Culvert,bridge,.,1.2,A,25.6479655014285,88.9191116357142,
15489,Z5857,20.575,Arch Masonry,bridge,.,3.0,A,25.6576809051282,88.9157999935897,
15490,Z5857,20.93,Box Culvert,bridge,.,2.6,A,25.6606656321428,88.9147708678571,
15491,Z5857,21.73,sink,sink,sink,0.0,,25.6675549,88.9135,
15492,Z5858,0.0,source,source,source,0.0,,25.5972497,88.9231382,
15493,Z5858,0.95,sink,sink,sink,0.0,,25.6032222,88.9222216,
15494,Z5901,0.0,source,source,source,0.0,,25.9118611,89.4339997,
15495,Z5901,3.191,Slab Culvert,bridge,.,2.05,A,25.9197759673469,89.4612029265306,
15496,Z5901,3.478,Slab Culvert,bridge,.,2.55,A,25.920035012098,89.4640870079632,
15497,Z5901,5.288,RCC Girder Bridge,bridge,.,9.0,B,25.9235887758389,89.4812758181208,
15498,Z5901,5.713,Box Culvert,bridge,.,2.95,A,25.9251382,89.4849163,
15499,Z5901,6.361,Slab Culvert,bridge,.,1.45,A,25.9254683541609,89.4920113777626,
15500,Z5901,7.038,Box Culvert,bridge,.,2.9,A,25.9258274733333,89.497756324,
15501,Z5901,7.443,RCC Girder Bridge,bridge,Ratni Bridge.,135.1,D,25.9281113130769,89.5008925592307,
15502,Z5901,7.914,Box Culvert,bridge,.,2.0,A,25.9315278296296,89.5028765253968,
15503,Z5901,8.07,Box Culvert,bridge,.,11.6,A,25.9323991185185,89.503839515873,
15504,Z5901,8.65,sink,sink,sink,0.0,,25.9364441,89.5069444,
15505,Z5902,0.0,source,source,source,0.0,,25.8977774,89.3961663,
15506,Z5902,0.795,Box Culvert,bridge,.,3.0,A,25.8919997,89.3914997,
15507,Z5902,1.94,Box Culvert,bridge,.,3.7,A,25.8837446661354,89.3846952685259,
15508,Z5902,2.64,RCC Girder Bridge,bridge,.,167.0,A,25.8791219058823,89.3809584588235,
15509,Z5902,5.366,sink,sink,sink,0.0,,25.8662778,89.3596667,
15510,Z5903,0.0,source,source,source,0.0,,26.3463608,89.0218604,
15511,Z5903,0.137,Box Culvert,bridge,.,2.0,A,26.3463608,89.0204993,
15512,Z5903,1.549,RCC Girder Bridge,bridge,.,65.76,A,26.3466369197802,89.0065518494505,
15513,Z5903,2.412,Box Culvert,bridge,.,13.25,B,26.3416663,89.0031667,
15514,Z5903,3.616,Box Culvert,bridge,.,3.65,A,26.3333686347008,89.0061366682051,
15515,Z5903,4.263,RCC Girder Bridge,bridge,.,11.5,A,26.3276534537906,89.0063540797834,
15516,Z5903,5.132,Slab Culvert,bridge,.,3.65,A,26.3200632541353,89.0056163218045,
15517,Z5903,6.698,Box Culvert,bridge,.,10.5,B,26.3075612296453,89.0002640665248,
15518,Z5903,7.469,Box Culvert,bridge,.,3.55,A,26.3071663729411,88.9929000152941,
15519,Z5903,7.974,Baily with Steel Deck,bridge,.,43.4,A,26.3046589221782,88.9896365425742,
15520,Z5903,9.65,Slab Culvert,bridge,.,8.65,B,26.2952325072727,88.9812947581818,
15521,Z5903,10.721,Box Culvert,bridge,.,3.6,A,26.2916054647619,88.9719072580952,
15522,Z5903,11.611,Slab Culvert,bridge,3 no. pipe,6.65,A,26.2947793161904,88.9657163804762,
15523,Z5903,12.92,Box Culvert,bridge,.,9.9,A,26.2976449220338,88.9540743771186,
15524,Z5903,14.223,Box Culvert,bridge,.,1.7,A,26.3042730584158,88.9452778950495,
15525,Z5903,16.455,Slab Culvert,bridge,.,1.75,A,26.3202120457489,88.933935597031,
15526,Z5903,16.682,Box Culvert,bridge,.,1.63,A,26.3220924696356,88.9334505645074,
15527,Z5903,18.1,sink,sink,sink,0.0,,26.3339997,88.9352774,
15528,Z5904,0.0,source,source,source,0.0,,26.3398608,89.0253049,
15529,Z5904,0.995,Box Culvert,bridge,.,2.6,A,26.3429162315789,89.0156099552631,
15530,Z5904,2.09,Box Culvert,bridge,.,2.6,A,26.35075,89.0130556,
15531,Z5904,2.21,sink,sink,sink,0.0,,26.3518889,89.0133333,
15532,Z5907,0.0,source,source,source,0.0,,25.90925,89.4168049,
15533,Z5907,1.25,Box Culvert,bridge,.,3.0,A,25.91631944,89.42631599,
15534,Z5907,1.61,Box Culvert,bridge,.,3.0,A,25.9189768729729,89.4284347675675,
15535,Z5907,2.87,RCC Girder Bridge,bridge,.,14.0,C,25.9283851647696,89.4351646390243,
15536,Z5907,2.96,Box Culvert,bridge,.,2.8,A,25.9290985142857,89.4355036428571,
15537,Z5907,4.83,Box Culvert,bridge,.,6.8,A,25.9458133009999,89.436881604,
15538,Z5907,6.79,Box Culvert,bridge,.,4.0,A,25.9629765076923,89.4387646384615,
15539,Z5907,7.38,RCC Girder Bridge,bridge,.,48.05,C,25.9680636396226,89.4396533761006,
15540,Z5907,7.57,Box Culvert,bridge,.,8.7,A,25.9696650169811,89.440035108805,
15541,Z5907,8.07,RCC Girder Bridge,bridge,.,15.5,A,25.9741474888888,89.4407959666666,
15542,Z5907,9.43,Box Culvert,bridge,.,3.0,A,25.984423225,89.44496495,
15543,Z5907,10.61,Box Culvert,bridge,.,4.0,A,25.9920333928571,89.4521249642857,
15544,Z5907,11.56,sink,sink,sink,0.0,,25.9966663,89.4589444,
15545,Z6004,0.0,source,source,source,0.0,,24.3716104,88.8414441,
15546,Z6004,0.079,Steel Beam & RCC Slab,bridge,.,6.45,B,24.3722953837618,88.8417323273342,
15547,Z6004,1.042,Slab Culvert,bridge,.,2.77,A,24.3802928414583,88.8452019125,
15548,Z6004,2.042,Slab Culvert,bridge,.,6.77,B,24.388322972,88.8491541,
15549,Z6004,3.704,Slab Culvert,bridge,.,4.64,C,24.4028525550649,88.8511192041558,
15550,Z6004,7.544,Box Culvert,bridge,.,2.9,A,24.4359884021917,88.8601647208219,
15551,Z6004,8.104,Slab Culvert,bridge,.,2.32,D,24.440567132653,88.861752255102,
15552,Z6004,9.282,Slab Culvert,bridge,.,2.2,D,24.4510243125874,88.8631952388112,
15553,Z6004,9.919,RCC Girder Bridge,bridge,.,7.64,C,24.4568599716762,88.8631389,
15554,Z6004,10.516,Slab Culvert,bridge,.,3.66,A,24.4619511201331,88.8618638595673,
15555,Z6004,11.554,Slab Culvert,bridge,.,4.14,A,24.4703193423349,88.8583794969339,
15556,Z6004,11.974,Slab Culvert,bridge,.,2.76,A,24.4736283237623,88.8567796762376,
15557,Z6004,12.363,Slab Culvert,bridge,.,3.84,D,24.4764184686648,88.8544583945504,
15558,Z6004,13.028,RCC Girder Bridge,bridge,.,7.8,C,24.481756284153,88.851728893989,
15559,Z6004,13.358,Slab Culvert,bridge,.,3.94,C,24.4842734333333,88.8500605857142,
15560,Z6004,14.075,Slab Culvert,bridge,.,4.17,A,24.4900691325942,88.8488631687361,
15561,Z6004,14.248,RCC Girder Bridge,bridge,.,6.3,C,24.4915992123595,88.8488504483146,
15562,Z6004,14.492,Slab Culvert,bridge,.,3.75,C,24.4934977525862,88.8477041241379,
15563,Z6004,15.164,Slab Culvert,bridge,.,5.48,D,24.4992966179856,88.8470228258992,
15564,Z6004,15.725,Slab Culvert,bridge,.,4.02,C,24.5041762271523,88.8478451523178,
15565,Z6004,15.807,Slab Culvert,bridge,.,7.05,D,24.5048936913043,88.8481325391304,
15566,Z6004,16.005,Slab Culvert,bridge,.,3.77,A,24.5119134273584,88.8486968990566,
15567,Z6004,16.461,RCC Girder Bridge,bridge,Murgadah Bridge,38.59,A,24.511799020909,88.8494149793181,
15568,Z6004,17.47,RCC Girder Bridge,bridge,Taherpur Bridge,72.4,C,24.5186129454545,88.8472976272727,
15569,Z6004,24.027,Box Culvert,bridge,.,4.25,A,24.5646364456488,88.8264486601526,
15570,Z6004,26.325,sink,sink,sink,0.0,,24.5758327,88.8249438,
15571,Z6005,0.0,source,source,source,0.0,,24.3813604,88.7702216,
15572,Z6005,1.294,Slab Culvert,bridge,.,2.76,A,24.3925531068965,88.7733483544827,
15573,Z6005,2.388,Box Culvert,bridge,.,5.26,A,24.4021438415,88.775462637,
15574,Z6005,2.59,Slab Culvert,bridge,.,3.57,A,24.4040278,88.7763327,
15575,Z6005,2.941,Box Culvert,bridge,.,3.64,A,24.4067273862903,88.7776431943548,
15576,Z6005,3.334,Slab Culvert,bridge,.,2.64,B,24.4102683746987,88.7783788289156,
15577,Z6005,3.498,Slab Culvert,bridge,.,4.17,A,24.4114676895287,88.7787512471204,
15578,Z6005,3.602,Slab Culvert,bridge,.,3.65,B,24.4125623931506,88.7787801465753,
15579,Z6005,4.232,Slab Culvert,bridge,.,3.72,B,24.4157268104347,88.7741619243478,
15580,Z6005,4.917,Slab Culvert,bridge,.,3.67,C,24.4182022117391,88.7681139147826,
15581,Z6005,5.677,Truss with Steel Deck,bridge,Raipara Bridge,16.0,C,24.4246311469153,88.7692002799139,
15582,Z6005,6.874,Slab Culvert,bridge,.,4.14,A,24.4346207173814,88.7676378765237,
15583,Z6005,7.027,Slab Culvert,bridge,.,2.19,A,24.435838555,88.7669312599999,
15584,Z6005,7.839,Slab Culvert,bridge,.,2.1,C,24.4428089192307,88.7654747999999,
15585,Z6005,8.37,RCC Girder Bridge,bridge,Durgapur Bridge.,20.35,D,24.4456008464088,88.7631347867403,
15586,Z6005,9.264,Slab Culvert,bridge,.,1.97,C,24.4513638186495,88.7598477308681,
15587,Z6005,9.595,Slab Culvert,bridge,.,1.77,C,24.4542222190476,88.7601296619047,
15588,Z6005,9.752,Slab Culvert,bridge,.,3.0,C,24.4553012820512,88.7608121326923,
15589,Z6005,10.966,Slab Culvert,bridge,.,2.2,C,24.4633306944615,88.7667036658461,
15590,Z6005,11.054,Slab Culvert,bridge,.,1.1,A,24.4639506863636,88.7670826363636,
15591,Z6005,11.666,Box Culvert,bridge,Sluice Gate,5.8,B,24.4688521630681,88.7686764443181,
15592,Z6005,13.183,Box Culvert,bridge,.,1.32,A,24.480916,88.772666,
15593,Z6005,13.407,Box Culvert,bridge,.,6.6,A,24.4818379554054,88.7744410396396,
15594,Z6005,13.768,Slab Culvert,bridge,.,1.45,A,24.4836010970822,88.7768470514588,
15595,Z6005,13.991,Slab Culvert,bridge,.,2.18,A,24.4841731719101,88.7788975966292,
15596,Z6005,14.896,Slab Culvert,bridge,.,1.9,B,24.4842219,88.7872463643171,
15597,Z6005,17.365,Box Culvert,bridge,.,3.5,A,24.489012724,88.809018624,
15598,Z6005,17.847,Slab Culvert,bridge,.,1.65,D,24.4905846306,88.8132113388,
15599,Z6005,18.832,Box Culvert,bridge,Sluice Gate.,5.85,A,24.4946707195519,88.8217350918533,
15600,Z6005,21.015,RCC Girder Bridge,bridge,.,5.45,C,24.5095062625,88.833200115,
15601,Z6005,22.92,sink,sink,sink,0.0,,24.5146111,88.8490552,
15602,Z6006,0.0,source,source,source,0.0,,24.366666,88.7550278,
15603,Z6006,0.012,Slab Culvert,bridge,.,1.5,A,24.3665592345762,88.7550328847457,
15604,Z6006,0.589,RCC Girder Bridge,bridge,Baneswar Bridge,9.96,D,24.3614255971186,88.7552773762712,
15605,Z6006,2.956,Arch Masonry,bridge,.,1.5,C,24.3419526247619,88.7480566991534,
15606,Z6006,3.791,Box Culvert,bridge,.,2.0,A,24.3356202960465,88.7441435095348,
15607,Z6006,4.958,Arch Masonry,bridge,.,1.5,C,24.3255549,88.740833,
15608,Z6006,5.528,Slab Culvert,bridge,.,3.63,C,24.3206274112403,88.7391448445736,
15609,Z6006,5.821,Slab Culvert,bridge,.,2.2,A,24.3180465418367,88.7383294571428,
15610,Z6006,6.294,Slab Culvert,bridge,.,4.4,A,24.314,88.736833,
15611,Z6006,8.012,Slab Culvert,bridge,.,3.2,C,24.3003290307692,88.7352304461538,
15612,Z6006,8.133,Box Culvert,bridge,.,2.0,A,24.2997269536363,88.7361312763636,
15613,Z6006,9.268,Box Culvert,bridge,.,2.0,A,24.2944585536585,88.7452658829268,
15614,Z6006,10.524,RCC Bridge,bridge,Sluice Gate,21.05,A,24.2848027148437,88.7511960617187,
15615,Z6006,11.01,Slab Culvert,bridge,.,1.35,A,24.2806099633928,88.7518799709821,
15616,Z6006,11.664,Box Culvert,bridge,.,3.62,A,24.2758192228125,88.7544642140625,
15617,Z6006,12.768,Box Culvert,bridge,.,3.6,A,24.2661858858237,88.7572521287356,
15618,Z6006,14.097,Box Culvert,bridge,.,13.25,C,24.2553121117647,88.7614787352941,
15619,Z6006,14.145,Box Culvert,bridge,.,3.55,A,24.2548468243243,88.7613979,
15620,Z6006,15.64,Slab Culvert,bridge,.,7.15,A,24.240984021875,88.75899828125,
15621,Z6006,15.954,Slab Culvert,bridge,.,4.3,A,24.2386774485714,88.7578476342857,
15622,Z6006,16.156,Slab Culvert,bridge,.,4.2,A,24.2374923473684,88.7570877631579,
15623,Z6006,17.494,Box Culvert,bridge,.,3.7,A,24.2281263160944,88.7547652817596,
15624,Z6006,18.412,Slab Culvert,bridge,.,2.18,C,24.2258436939314,88.7633077944591,
15625,Z6006,20.263,Box Culvert,bridge,.,3.6,A,24.2216761895196,88.7806773030567,
15626,Z6006,21.567,Slab Culvert,bridge,.,4.2,A,24.2159252444652,88.7920376893058,
15627,Z6006,21.688,Slab Culvert,bridge,.,4.1,C,24.2151327713467,88.7926168489971,
15628,Z6006,23.421,Box Culvert,bridge,.,13.2,A,24.2095275665822,88.8072052248101,
15629,Z6006,24.023,Slab Culvert,bridge,.,7.2,A,24.2059525329999,88.8113753109999,
15630,Z6006,25.649,RCC Girder Bridge,bridge,.,11.25,C,24.2007887164556,88.8267205451476,
15631,Z6006,27.415,Slab Culvert,bridge,.,5.6,C,24.1944978892694,88.8403413936073,
15632,Z6006,28.406,Slab Culvert,bridge,.,4.4,C,24.1949409043835,88.850468889863,
15633,Z6006,30.002,Slab Culvert,bridge,.,4.2,A,24.1980400647181,88.8656376849686,
15634,Z6006,32.677,Slab Culvert,bridge,.,4.1,A,24.1992422216152,88.8909101752969,
15635,Z6006,33.265,Slab Culvert,bridge,.,4.1,B,24.1979001138169,88.896204842487,
15636,Z6006,33.699,Box Culvert,bridge,.,19.8,A,24.1966068930069,88.9004555314685,
15637,Z6006,34.278,Box Culvert,bridge,.,3.65,A,24.194878175,88.90573435,
15638,Z6006,34.355,Slab Culvert,bridge,.,7.15,A,24.1948144833333,88.90641205,
15639,Z6006,34.956,Box Culvert,bridge,.,3.65,A,24.1938954294117,88.9106076838655,
15640,Z6006,35.548,Box Culvert,bridge,.,4.13,A,24.1913598744107,88.9174800905723,
15641,Z6006,35.948,Slab Culvert,bridge,.,4.1,A,24.1905898384039,88.9214122852867,
15642,Z6006,36.341,Slab Culvert,bridge,.,4.4,A,24.1883607923076,88.9253070461538,
15643,Z6006,37.952,Slab Culvert,bridge,.,3.68,A,24.1845131873925,88.9398554553008,
15644,Z6006,39.219,Box Culvert,bridge,.,3.58,A,24.1828551331616,88.9505247516992,
15645,Z6006,40.605,Slab Culvert,bridge,.,3.25,A,24.1777244738028,88.9623930569014,
15646,Z6006,41.046,Box Culvert,bridge,.,3.65,A,24.1769852867816,88.9662575051724,
15647,Z6006,43.401,Box Culvert,bridge,.,3.63,A,24.1709909865771,88.9884927885906,
15648,Z6006,44.515,Box Culvert,bridge,.,2.5,A,24.1697232185185,88.9993593607407,
15649,Z6006,44.913,Box Culvert,bridge,.,3.6,A,24.1691226211055,89.0032199477387,
15650,Z6006,45.405,Slab Culvert,bridge,.,45.36,A,24.1676137967479,89.0114180235772,
15651,Z6006,45.88,Box Culvert,bridge,.,5.8,A,24.1666624467933,89.0146466022565,
15652,Z6006,46.642,Box Culvert,bridge,.,6.95,A,24.1642814593886,89.0190237165938,
15653,Z6006,48.085,Box Culvert,bridge,.,11.35,A,24.1552495750885,89.0294702101534,
15654,Z6006,48.995,Slab Culvert,bridge,.,2.45,A,24.149297030662,89.0354434397212,
15655,Z6006,49.757,Box Culvert,bridge,.,5.85,A,24.144320946322,89.0405026188866,
15656,Z6006,51.916,Box Culvert,bridge,.,4.75,A,24.13364377851,89.0590775819484,
15657,Z6006,52.192,Box Culvert,bridge,.,1.8,A,24.1323693544412,89.0611645057306,
15658,Z6006,52.228,Box Culvert,bridge,.,1.38,A,24.1323341888888,89.0613533777777,
15659,Z6006,53.129,Box Culvert,bridge,.,12.9,A,24.1248537272727,89.0633847151515,
15660,Z6006,53.362,sink,sink,sink,0.0,,24.123666,89.0643889,
15661,Z6010,0.0,source,source,source,0.0,,24.3631944,88.6302771,
15662,Z6010,1.5,Box Culvert,bridge,.,2.6,A,24.3756104,88.6306938,
15663,Z6010,2.22,Box Culvert,bridge,.,2.0,A,24.3795492699604,88.6357236316205,
15664,Z6010,2.82,Slab Culvert,bridge,.,1.2,A,24.382996873913,88.6401904869565,
15665,Z6010,2.9,Box Culvert,bridge,.,1.6,A,24.3833367714285,88.6407020428571,
15666,Z6010,3.03,Box Culvert,bridge,.,2.2,A,24.3840077451612,88.6418701467742,
15667,Z6010,3.22,Box Culvert,bridge,.,2.0,A,24.3854112114942,88.6429134505747,
15668,Z6010,3.47,Box Culvert,bridge,.,2.0,A,24.3869868192307,88.6450232153846,
15669,Z6010,3.76,Slab Culvert,bridge,.,2.5,B,24.3890561413793,88.6463043034482,
15670,Z6010,4.3,Box Culvert,bridge,.,2.6,A,24.3934689578947,88.6481063894736,
15671,Z6010,5.88,Box Culvert,bridge,.,2.0,A,24.40430551,88.65570002,
15672,Z6010,6.38,Slab Culvert,bridge,.,3.6,A,24.4076423607142,88.6582792696428,
15673,Z6010,6.74,Box Culvert,bridge,.,2.0,A,24.4104330573726,88.6596171635388,
15674,Z6010,7.48,Box Culvert,bridge,.,2.0,A,24.4155788700879,88.6632565841642,
15675,Z6010,9.19,Box Culvert,bridge,.,1.8,A,24.4262628198895,88.6742451767955,
15676,Z6010,10.5,RCC Girder Bridge,bridge,.,6.6,A,24.4346097687344,88.6815820605459,
15677,Z6010,11.19,Box Culvert,bridge,.,1.6,A,24.4364757553719,88.6873478983471,
15678,Z6010,11.78,Box Culvert,bridge,.,3.6,A,24.4384400253521,88.6905254771126,
15679,Z6010,12.34,RCC Girder Bridge,bridge,Faliarbil Bridge,21.7,D,24.4424145666666,88.6930262817204,
15680,Z6010,14.8,Box Culvert,bridge,.,6.6,A,24.462190028,88.700314404,
15681,Z6010,15.59,RCC Girder Bridge,bridge,.,6.6,A,24.4673712603773,88.7034177037735,
15682,Z6010,17.95,Box Culvert,bridge,.,4.0,A,24.4851981225806,88.7138528175953,
15683,Z6010,20.42,Box Culvert,bridge,.,4.6,A,24.498739294,88.729364872,
15684,Z6010,21.67,Box Culvert,bridge,.,2.0,A,24.5066757293478,88.7372191021739,
15685,Z6010,23.85,RCC Girder Bridge,bridge,.,100.0,A,24.5243176595505,88.7439409629213,
15686,Z6010,24.645,sink,sink,sink,0.0,,24.5288327,88.7432219,
15687,Z6011,0.0,source,source,source,0.0,,24.2481108,89.0311104,
15688,Z6011,2.27,Box Culvert,bridge,.,4.6,A,24.2629002287878,89.0172626636363,
