,road,km,type,model_type,name,length,condition,lat,lon,intersec_to
422,N1,387.398,Arch Masonry,bridge,CHALIYA TOLI -2 ARCH MASONRY,1.3,C,21.3987858977186,92.0665265524714,
423,N1,387.843,Box Culvert,bridge,PANCHORI,8.3,A,21.3950144227586,92.0675884137931,
424,N1,388.328,Steel Beam & RCC Slab,bridge,PANCHORA STEEL BEAM AND RCC SLAB,22.0,C,21.3908555107438,92.0684757008264,
425,N1,388.565,Slab Culvert,bridge,PANAR CHORH -3 SLAB CULVERT,2.7,C,21.3888052,92.0689623,
426,N1,388.733,Slab Culvert,bridge,PANCHARA SLAB CULVERT,2.7,B,21.3874538459459,92.0697162891891,
427,N1,388.886,Slab Culvert,bridge,PANCHARA SLAB CULVERT,2.9,C,21.386218603409,92.0702884892045,
428,N1,388.956,Slab Culvert,bridge,PANCHARA SLAB CULVERT,1.8,C,21.3856411333333,92.0704543196078,
429,N1,389.101,Slab Culvert,bridge,PANAR CHORA SLAB CULVERT,2.8,B,21.3844064618421,92.0705223447368,
430,N1,389.258,Slab Culvert,bridge,PANCHORI SLAB CULVERT,1.8,B,21.3831050828947,92.0708809157894,
431,N1,389.282,Slab Culvert,bridge,PANCHARA SLAB CULVERT,1.7,A,21.3829076671052,92.0709510842105,
432,N1,389.538,Slab Culvert,bridge,PANCHORI,0.8,A,21.3808422435754,92.0709982664804,
433,N1,389.684,Slab Culvert,bridge,DALA -2 SLAB CULVERT,1.5,B,21.3796187798882,92.0706130385474,
434,N1,389.724,Slab Culvert,bridge,DALA-2 SLAB CULVERT,1.5,A,21.3793128,92.0704913857142,
435,N1,389.899,Slab Culvert,bridge,DALA-3 SLAB CULVERT,2.2,C,21.3778510915584,92.0703548240259,
436,N1,390.047,Slab Culvert,bridge,DALA SLAB CULVERT,1.5,A,21.3768882285714,92.0711223285714,
437,N1,390.142,Slab Culvert,bridge,DALA SLAB CULVERT,3.0,A,21.3762792890109,92.0717458313186,
438,N1,390.356,Slab Culvert,bridge,DHALLA SLAB CULVERT,2.4,C,21.3750850565217,92.0730282999999,
439,N1,390.506,Slab Culvert,bridge,PANAR CHORI SLAB CULVERT,1.3,A,21.3745372352601,92.0740615132948,
440,N1,390.595,Slab Culvert,bridge,PANAR HORA SLAB CULVERT,1.3,A,21.3743800190751,92.0748617416184,
441,N1,390.814,Slab Culvert,bridge,PANCR CHAR SLAB CULVERT,1.3,C,21.3737957588607,92.0766236613924,
442,N1,391.031,Slab Culvert,bridge,TULA BAGAN SLAB CULVERT,1.3,C,21.3724168458515,92.0778930973799,
443,N1,391.255,Box Culvert,bridge,TULA BAGAN BOX CULVERT,1.3,A,21.3706902708737,92.0790672786407,
444,N1,391.373,Slab Culvert,bridge,TELA BAGAN SLAB CULVERT,1.3,A,21.3697436389312,92.0796434824427,
445,N1,391.521,Slab Culvert,bridge,TULA BAGAN.,1.3,A,21.3686452190839,92.0800514992366,
446,N1,391.664,Slab Culvert,bridge,PARARHORA CULVERT,1.3,B,21.367599241791,92.0804686731343,
